Brand,Name,ScreenSize,CPU,RAM,HardDisk,DefaultPrice,SalePrice,Link,Website
Lenovo,Laptop Lenovo ThinkBook 14s Yoga ITL i7 1165G7/16GB/512GB/Touch/Pen/Win11 (20WE007MVN),14,Intel Core i7,16GB,SSD: 512GB,29890000,27890000,https://www.thegioididong.com/laptop/lenovo-thinkbook-14s-yoga-itl-i7-20we007mvn?src=osp,TheGioiDiDong
Asus,Laptop Asus VivoBook Pro 15 OLED K3500P i5 11300H/16GB/512GB/4GB RTX3050/Win11 (L1386W,15.6,Intel Core i5,16GB,SSD: 512GB,28590000,27590000,https://www.thegioididong.com/laptop/asus-vivobook-pro-15-oled-k3500p-i5-l1386w?src=osp,TheGioiDiDong
Dell,Laptop Dell Gaming G15 5511 i5 11400H/8GB/256GB/4GB RTX3050/120Hz/OfficeHS/Win11 (70266676),15.6,Intel Core i5,8GB,SSD: 256GB,27490000,27490000,https://www.thegioididong.com/laptop/dell-gaming-g15-5511-i5-70266676?src=osp,TheGioiDiDong
Asus,Laptop Asus VivoBook Pro 15 OLED M3500QC R5 5600H/16GB/512GB/4GB RTX3050/Win11 (L1388W),15.6,AMD Ryzen 5,16GB,SSD: 512GB,27590000,27090000,https://www.thegioididong.com/laptop/asus-vivobook-pro-15-oled-m3500qc-r5-l1388w?src=osp,TheGioiDiDong
MSI,Laptop MSI Katana Gaming GF66 11UC i7 11800H/8GB/512GB/4GB RTX3050/144Hz/Balo/Win10 (224VN),15.6,Intel Core i7,8GB,SSD: 512GB,29990000,26990000,https://www.thegioididong.com/laptop/msi-gf66-11uc-i7-224vn?src=osp,TheGioiDiDong
Lenovo,Laptop Lenovo Yoga Slim 7 Pro 14IHU5 i5 11300H/16GB/512GB/Win11 (82NH00AMVN),14,Intel Core i5,16GB,SSD: 512GB,26990000,26990000,https://www.thegioididong.com/laptop/lenovo-yoga-slim-7-pro-14ihu5-i5-82nh00amvn?src=osp,TheGioiDiDong
Lenovo,Laptop Lenovo ThinkBook 14s Yoga ITL i7 1165G7/8GB/512GB/Touch/Pen/Win11 (20WE007PVN),14,Intel Core i7,8GB,SSD: 512GB,28890000,26890000,https://www.thegioididong.com/laptop/lenovo-thinkbook-14s-yoga-itl-i7-20we007pvn?src=osp,TheGioiDiDong
MSI,Laptop MSI Gaming GF65 Thin 10UE i5 10500H/16GB/512GB/6GB RTX3060 Max-Q/144Hz/Balo/Win10 (286VN),15.6,Intel Core i5,16GB,SSD: 512GB,29490000,26540000,https://www.thegioididong.com/laptop/msi-gaming-gf65-thin-10ue-i5-286vn?src=osp,TheGioiDiDong
Lenovo,Laptop Lenovo Ideapad 5 Pro 14ITL6 i7 1165G7/16GB/512GB/2GB MX450/Win10 (82L30093VN),14,Intel Core i7,16GB,SSD: 512GB,28490000,26490000,https://www.thegioididong.com/laptop/lenovo-ideapad-5-pro-14itl6-i7-82l30093vn?src=osp,TheGioiDiDong
MSI,Laptop MSI Gaming GF63 Thin 11UD i7 11800H/8GB/512GB/4GB RTX3050Ti Max-Q/Balo/Chu?t/Win11 (648VN),15.6,Intel Core i7,8GB,SSD: 512GB,26490000,26490000,https://www.thegioididong.com/laptop/msi-gaming-gf63-thin-11ud-i7-648vn?src=osp,TheGioiDiDong
Asus,Laptop Asus Rog Zephyrus Gaming G14 GA401QH R7 5800HS/8GB/512GB/4GB GTX1650/120Hz/Túi/Win11 (K2091W),14,AMD Ryzen 7,8GB,SSD: 512GB,28990000,26490000,https://www.thegioididong.com/laptop/asus-rog-zephyrus-gaming-g14-ga401qh-r7-k2091w?src=osp,TheGioiDiDong
HP,Laptop HP Gaming VICTUS 16 d0199TX i7 11800H/8GB/32GB+512GB/4GB RTX3050/144Hz/Win11 (4R0U1PA),16.1,Intel Core i7,8GB,SSD: 512GB,30490000,26490000,https://www.thegioididong.com/laptop/hp-gaming-victus-16-d0199tx-i7-4r0u1pa?src=osp,TheGioiDiDong
Acer,Laptop Acer Nitro 5 Gaming AN515 57 5831 i5 11400H/8GB/512GB/6GB RTX3060/144Hz/Win10 (NH.QDGSV.003),15.6,Intel Core i5,8GB,SSD: 512GB,32990000,26390000,https://www.thegioididong.com/laptop/acer-nitro-5-gaming-an515-57-5831-i5-nhqdgsv003?src=osp,TheGioiDiDong
Acer,Laptop Acer Swift X SFX16 51G 516Q i5 11320H/16GB/512GB/4GB RTX3050/Win11 (NX.AYKSV.002),16.1,Intel Core i5,16GB,SSD: 512GB,28990000,26090000,https://www.thegioididong.com/laptop/acer-swift-x-sfx16-51g-516q-i5-nxayksv002?src=osp,TheGioiDiDong
Gigabyte,Laptop GIGABYTE Gaming G5 i5 10500H/16GB/512GB/6GB RTX3060/144Hz/Win10 (5S11130SH),15.6,Intel Core i5,16GB,SSD: 512GB,29990000,25990000,https://www.thegioididong.com/laptop/gigabyte-gaming-g5-i5-5s11130sh?src=osp,TheGioiDiDong
Lenovo,Laptop Lenovo IdeaPad 5 Pro 16IHU6 i5 11300H/16GB/512GB/2GB MX450/120Hz/Win11 (82L9004XVN),16,Intel Core i5,16GB,SSD: 512GB,27990000,25990000,https://www.thegioididong.com/laptop/lenovo-ideapad-5-pro-16ihu6-i5-82l9004xvn?src=osp,TheGioiDiDong
Asus,Laptop Asus TUF Gaming FX506HCB i5 11400H/8GB/512GB/4GB RTX3050/144Hz/Win10 (HN139T),15.6,Intel Core i5,8GB,SSD: 512GB,25990000,25990000,https://www.thegioididong.com/laptop/asus-tuf-gaming-fx506hcb-i5-hn139t?src=osp,TheGioiDiDong
Acer,Laptop Acer Nitro 5 Gaming AN515 57 720A i7 11800H/8GB/512GB/4GB RTX3050Ti/144Hz/Win11 (NH.QEQSV.004),15.6,Intel Core i7,8GB,SSD: 512GB,30490000,25910000,https://www.thegioididong.com/laptop/acer-nitro-5-gaming-an515-57-720a-i7-nhqeqsv004?src=osp,TheGioiDiDong
Microsoft,Laptop Surface Pro 7 i5 1035G4/8GB/256GB/Touch/Win10,12.3,Intel Core i5,8GB,SSD: 256GB,25390000,25390000,https://www.thegioididong.com/laptop/surface-pro-7-i5-puv00001?src=osp,TheGioiDiDong
Acer,Laptop Acer Nitro 5 Tiger AN515 58 52SP i5 12500H/8GB/512GB/4GB RTX3050/144Hz/Win11 (NH.QFHSV.001),15.6,Intel Core i5,8GB,SSD: 512GB,27990000,25190000,https://www.thegioididong.com/laptop/acer-nitro-5-tiger-an515-58-52sp-i5-nhqfhsv001?src=osp,TheGioiDiDong
Dell,Laptop Dell Vostro 3400 i7 1165G7/8GB/512GB/2GB MX330/Office H&S/Win11 (V4I7015W1),14,Intel Core i7,8GB,SSD: 512GB,25190000,25190000,https://www.thegioididong.com/laptop/dell-vostro-3400-i7-v4i7015w1?src=osp,TheGioiDiDong
MSI,Laptop MSI Prestige 14 A11SC i7 1195G7/16GB/512GB/4GB GTX1650 Max-Q/Win10 (202VN),14,Intel Core i7,16GB,SSD: 512GB,28990000,25090000,https://www.thegioididong.com/laptop/msi-prestige-14-a11sc-i7-202vn?src=osp,TheGioiDiDong
Apple,Laptop Apple MacBook Air M1 2020 8GB/256GB/7-core GPU (MGN63SA/A),13.3,Apple M1,8GB,SSD: 256GB,28490000,24990000,https://www.thegioididong.com/laptop/apple-macbook-air-2020-mgn63saa?src=osp,TheGioiDiDong
Asus,Laptop Asus ZenBook 14X OLED UM5401QA R5 5600H/8GB/512GB/90Hz/Touch/Pen/Cáp/Túi/Win11 (KN209W),14,AMD Ryzen 5,8GB,SSD: 512GB,25990000,24990000,https://www.thegioididong.com/laptop/asus-zenbook-14x-oled-um5401qa-r5-kn209w?src=osp,TheGioiDiDong
HP,Laptop HP Envy X360 13 bd0530TU i5 1135G7/8GB/512GB/Touch/Pen/Win11 (4Y0Y4PA),13.3,Intel Core i5,8GB,SSD: 512GB,26290000,24990000,https://www.thegioididong.com/laptop/hp-envy-x360-13-bd0530tu-i5-4y0y4pa?src=osp,TheGioiDiDong
Lenovo,Laptop Lenovo Yoga Slim 7 14ITL05 i5 1135G7/8GB/512GB/Win11 (82A300LAVN),14,Intel Core i5,8GB,SSD: 512GB,24990000,24990000,https://www.thegioididong.com/laptop/lenovo-yoga-slim-7-14itl05-i5-82a300lavn?src=osp,TheGioiDiDong
Asus,Laptop Asus ZenBook Flip UX363EA i5 1135G7/8GB/512GB/Touch/Pen/Cáp/Túi/Win11 (HP726W),13.3,Intel Core i5,8GB,SSD: 512GB,25990000,24990000,https://www.thegioididong.com/laptop/asus-zenbook-flip-ux363ea-i5-hp726w?src=osp,TheGioiDiDong
HP,Laptop HP Gaming VICTUS 16 d0200TX i7 11800H/8GB/32GB+512GB/4GB GTX1650/144Hz/Win11 (4R0U2PA),16.1,Intel Core i7,8GB,SSD: 512GB,28990000,24990000,https://www.thegioididong.com/laptop/hp-gaming-victus-16-d0200tx-i7-4r0u2pa?src=osp,TheGioiDiDong
HP,Laptop HP Gaming VICTUS 16 d0202TX i5 11400H/8GB/32GB+512GB/4GB RTX3050Ti/144Hz/Win11 (4R0U4PA),16.1,Intel Core i5,8GB,SSD: 512GB,28990000,24990000,https://www.thegioididong.com/laptop/hp-gaming-victus-16-d0202tx-i5-4r0u4pa?src=osp,TheGioiDiDong
Dell,Laptop Dell Gaming G15 5515 R5 5600H/16GB/512GB/4GB RTX3050/120Hz/OfficeHS/Win11 (P105F004DGR),15.6,AMD Ryzen 5,16GB,SSD: 512GB,28990000,24990000,https://www.thegioididong.com/laptop/dell-gaming-g15-5515-r5-p105f004dgr?src=osp,TheGioiDiDong
Lenovo,Laptop Lenovo ThinkBook 14s Yoga ITL i5 1135G7/16GB/512GB/Touch/Pen/Win11 (20WE007NVN),14,Intel Core i5,16GB,SSD: 512GB,26990000,24990000,https://www.thegioididong.com/laptop/lenovo-thinkbook-14s-yoga-itl-i5-20we007nvn?src=osp,TheGioiDiDong
Lenovo,Laptop Lenovo ThinkBook 14s G2 ITL i7 1165G7/8GB/512GB/Win11 (20VA003RVN),14,Intel Core i7,8GB,SSD: 512GB,26790000,24790000,https://www.thegioididong.com/laptop/lenovo-thinkbook-14s-g2-itl-i7-20va003rvn?src=osp,TheGioiDiDong
HP,Laptop HP Envy x360 Convert 13 ay1056AU R7 5800U/8GB/256GB/Touch/Pen/Win11 (601Q8PA),13.3,AMD Ryzen 7,8GB,SSD: 256GB,30290000,24760000,https://www.thegioididong.com/laptop/hp-envy-x360-convert-13-ay1056au-r7-601q8pa?src=osp,TheGioiDiDong
Acer,Laptop Acer Nitro 5 Gaming AN515 57 71VV i7 11800H/8GB/512GB/4GB RTX3050/144Hz/Win11 (NH.QENSV.005),15.6,Intel Core i7,8GB,SSD: 512GB,28990000,24640000,https://www.thegioididong.com/laptop/acer-nitro-5-gaming-an515-57-71vv-i7-nhqensv005?src=osp,TheGioiDiDong
Intel,Laptop Intel NUC M15 Kit i5 1135G7/16GB/512GB/Win10 (BBC510EAUXBC1),15.6,Intel Core i5,16GB,SSD: 512GB,34990000,24490000,https://www.thegioididong.com/laptop/intel-nuc-m15-i5-bbc510eauxbc1?src=osp,TheGioiDiDong
HP,Laptop HP Gaming VICTUS 16 e0179AX R5 5600H/8GB/512GB/4GB RTX3050Ti/144Hz/Win11 (4R0V0PA),16.1,AMD Ryzen 5,8GB,SSD: 512GB,26490000,24490000,https://www.thegioididong.com/laptop/hp-gaming-victus-16-e0179ax-r5-4r0v0pa?src=osp,TheGioiDiDong
MSI,Laptop MSI Katana GF76 11UC i7 11800H/8GB/512GB/4GB RTX3050/144Hz/Balo/Chu?t/Win10 (441VN),17.3,Intel Core i7,8GB,SSD: 512GB,26990000,24290000,https://www.thegioididong.com/laptop/msi-katana-gf76-11uc-i7-441vn?src=osp,TheGioiDiDong
Dell,Laptop Dell Inspiron 15 5515 R7 5700U/8GB/512GB/Office H&S/Win11 (N5R75700U104W1),15.6,AMD Ryzen 7,8GB,SSD: 512GB,24290000,24290000,https://www.thegioididong.com/laptop/dell-inspiron-15-5515-r7-n5r75700u104w1?src=osp,TheGioiDiDong
Dell,Laptop Dell Inspiron 14 5415 R7 5700U/8GB/512GB/Office H&S/Win11 (TX4H61),14,AMD Ryzen 7,8GB,SSD: 512GB,23990000,23990000,https://www.thegioididong.com/laptop/dell-inspiron-14-5415-r7-tx4h61?src=osp,TheGioiDiDong
Lenovo,Laptop Lenovo ThinkBook 14p G2 ACH R5 5600H/16GB/512GB/Win11 (20YN001FVN),14,AMD Ryzen 5,16GB,SSD: 512GB,25990000,23990000,https://www.thegioididong.com/laptop/lenovo-thinkbook-14p-g2-ach-r5-20yn001fvn?src=osp,TheGioiDiDong
Microsoft,Laptop Surface Pro 7 Plus i5 1135G7/8GB/128GB/Touch/Win11 (28B-00001),12.3,Intel Core i5,8GB,SSD: 128GB,23890000,23890000,https://www.thegioididong.com/laptop/surface-pro-7-plus-i5-28b00001?src=osp,TheGioiDiDong
HP,Laptop HP Pavilion x360 14 dy0075TU i7 1165G7/8GB/512GB/Touch/Pen/Win11 (46L93PA),14,Intel Core i7,8GB,SSD: 512GB,23690000,23690000,https://www.thegioididong.com/laptop/hp-pavilion-x360-14-dy0075tu-i7-46l93pa?src=osp,TheGioiDiDong
HP,Laptop HP Envy x360 Convert 13 ay1057AU R5 5600U/8GB/256GB/Touch/Pen/Win11 (601Q9PA),13.3,AMD Ryzen 5,8GB,SSD: 256GB,25990000,23690000,https://www.thegioididong.com/laptop/hp-envy-x360-convert-13-ay1057au-r5-601q9pa?src=osp,TheGioiDiDong
HP,Laptop HP Envy x360 13 bd0531TU i5 1135G7/8GB/256GB/Touch/Pen/Win11 (4Y1D1PA),13.3,Intel Core i5,8GB,SSD: 256GB,24990000,23690000,https://www.thegioididong.com/laptop/hp-envy-x360-13-bd0531tu-i5-4y1d1pa?src=osp,TheGioiDiDong
Asus,Laptop Asus TUF Gaming FX706HC i5 11400H/8GB/512GB/4GB RTX3050/144Hz/Win11 (HX105W),17.3,Intel Core i5,8GB,SSD: 512GB,25490000,23490000,https://www.thegioididong.com/laptop/asus-tuf-gaming-fx706hc-i5-hx105w?src=osp,TheGioiDiDong
MSI,Laptop MSI Gaming GF63 Thin 11UD i5 11400H/8GB/512GB/4GB RTX3050Ti Max-Q/Balo/Chu?t/Win11 (649VN),15.6,Intel Core i5,8GB,SSD: 512GB,23490000,23490000,https://www.thegioididong.com/laptop/msi-gaming-gf63-thin-11ud-i5-649vn?src=osp,TheGioiDiDong
Dell,Laptop Dell Vostro 5410 i5 11320H/8GB/512GB/Office H&S/Win11 (V4I5214W1),14,Intel Core i5,8GB,SSD: 512GB,23090000,23090000,https://www.thegioididong.com/laptop/dell-vostro-5410-i5-v4i5214w1?src=osp,TheGioiDiDong
HP,Laptop HP Gaming VICTUS 16 d0204TX i5 11400H/8GB/32GB+512GB/4GB RTX3050/144Hz/Win11 (4R0U5PA),16.1,Intel Core i5,8GB,SSD: 512GB,26990000,22990000,https://www.thegioididong.com/laptop/hp-gaming-victus-16-d0204tx-i5-4r0u5pa?src=osp,TheGioiDiDong
Dell,Laptop Dell Vostro 3510 i5 1135G7/8GB/512GB/2GB MX350/OfficeHS/Win11 (P112F002BBL),15.6,Intel Core i5,8GB,SSD: 512GB,22990000,22990000,https://www.thegioididong.com/laptop/dell-vostro-3510-i5-p112f002bbl?src=osp,TheGioiDiDong
Dell,Laptop Dell Inspiron 15 3511 i5 1135G7/8GB/512GB/2GB MX350/Office H&S/Win11 (70270650),15.6,Intel Core i5,8GB,SSD: 512GB,22990000,22990000,https://www.thegioididong.com/laptop/dell-inspiron-15-3511-i5-70270650?src=osp,TheGioiDiDong
HP,Laptop HP Pavilion 15 eg0504TU i7 1165G7/8GB/512GB/Win11 (46M00PA),15.6,Intel Core i7,8GB,SSD: 512GB,22990000,22990000,https://www.thegioididong.com/laptop/hp-pavilion-15-eg0504tu-i7-1165g7-46m00pa?src=osp,TheGioiDiDong
MSI,Laptop MSI Gaming GF63 Thin 11UC i5 11400H/8GB/512GB/4GB RTX3050/Balo/Chu?t/Win10 (445VN),15.6,Intel Core i5,8GB,SSD: 512GB,22990000,22690000,https://www.thegioididong.com/laptop/msi-gaming-gf63-thin-11uc-i5-445vn?src=osp,TheGioiDiDong
MSI,Laptop MSI Gaming GF63 Thin 10SC i7 10750H/8GB/512GB/4GB GTX1650 Max-Q/Win10 (813VN),15.6,Intel Core i7,8GB,SSD: 512GB,22990000,22690000,https://www.thegioididong.com/laptop/msi-gaming-gf63-thin-10sc-i7-813vn?src=osp,TheGioiDiDong
HP,Laptop HP Envy 13 ba1536TU i5 1135G7/8GB/512GB/Win11 (4U6M5PA),13.3,Intel Core i5,8GB,SSD: 512GB,23990000,22690000,https://www.thegioididong.com/laptop/hp-envy-13-ba1536tu-i5-4u6m5pa-win11?src=osp,TheGioiDiDong
Acer,Laptop Acer Nitro 5 Gaming AN515 57 553E i5 11400H/8GB/512GB/4GB RTX3050/144Hz/Win11 (NH.QENSV.006),15.6,Intel Core i5,8GB,SSD: 512GB,26490000,22510000,https://www.thegioididong.com/laptop/acer-nitro-5-gaming-an515-57-553e-i5-nhqensv006?src=osp,TheGioiDiDong
HP,Laptop HP Pavilion 14 dv0534TU i7 1165G7/8GB/512GB/Win11 (4P5G3PA),14,Intel Core i7,8GB,SSD: 512GB,22490000,22490000,https://www.thegioididong.com/laptop/hp-pavilion-14-dv0534tu-i7-4p5g3pa?src=osp,TheGioiDiDong
Asus,Laptop Asus ZenBook UX325EA i5 1135G7/8GB/512GB/Cáp/Túi/Win11 (KG656W),13.3,Intel Core i5,8GB,SSD: 512GB,23490000,22490000,https://www.thegioididong.com/laptop/asus-zenbook-ux325ea-i5-kg656w?src=osp,TheGioiDiDong
HP,Laptop HP Gaming VICTUS 16 e0175AX R5 5600H/8GB/512GB/4GB RTX3050/144Hz/Win11 (4R0U8PA),16.1,AMD Ryzen 5,8GB,SSD: 512GB,24490000,22490000,https://www.thegioididong.com/laptop/hp-gaming-victus-16-e0175ax-r5-4r0u8pa-win11?src=osp,TheGioiDiDong
Lenovo,Laptop Lenovo ThinkBook 14s G2 ITL i5 1135G7/8GB/512GBWin11 (20VA003NVN),14,Intel Core i5,8GB,SSD: 512GB,24290000,22290000,https://www.thegioididong.com/laptop/lenovo-thinkbook-14s-g2-itl-i5-20va003nvn?src=osp,TheGioiDiDong
Dell,Laptop Dell Latitude 3520 i5 1135G7/8GB/256GB/Win10 Pro (70251593),15.6,Intel Core i5,8GB,SSD: 256GB,24690000,22220000,https://www.thegioididong.com/laptop/dell-latitude-3520-i5-70251593?src=osp,TheGioiDiDong
Asus,Laptop Asus ZenBook UX425EA i5 1135G7/8GB/512GB/Cáp/Túi/Win11 (KI883W),14,Intel Core i5,8GB,SSD: 512GB,22990000,21990000,https://www.thegioididong.com/laptop/asus-zenbook-ux425ea-i5-ki883w?src=osp,TheGioiDiDong
Asus,Laptop Asus ZenBook UX425E i5 1135G7/8GB/512GB/Cáp/Túi/Win11 (KI749W),14,Intel Core i5,8GB,SSD: 512GB,22990000,21990000,https://www.thegioididong.com/laptop/asus-zenbook-ux425e-i5-ki749w?src=osp,TheGioiDiDong
Microsoft,Laptop Surface Pro 7 i5 1035G4/8GB/128GB/Touch/Win10,12.3,Intel Core i5,8GB,SSD: 128GB,21890000,21890000,https://www.thegioididong.com/laptop/surface-pro-7-i5-vdv00001?src=osp,TheGioiDiDong
Microsoft,Surface Laptop Go i5 1035G1/8GB/256GB/Touch/Win10 (THJ-00001),12.4,Intel Core i5,8GB,SSD: 256GB,21790000,21790000,https://www.thegioididong.com/laptop/surface-go-i5-thj00001?src=osp,TheGioiDiDong
HP,Laptop HP Envy 13 ba1537TU i5 1135G7/8GB/256GB/Win11 (4U6P0PA),13.3,Intel Core i5,8GB,SSD: 256GB,22890000,21590000,https://www.thegioididong.com/laptop/hp-envy-13-ba1537tu-i5-4u6p0pa?src=osp,TheGioiDiDong
Lenovo,Laptop Lenovo ThinkBook 14 G2 ITL i7 1165G7/8GB/512GB/Win10 (20VD003LVN),14,Intel Core i5,8GB,SSD: 512GB,23590000,21590000,https://www.thegioididong.com/laptop/lenovo-thinkbook-14-g2-itl-i7-20vd003lvn?src=osp,TheGioiDiDong
HP,Laptop HP Gaming VICTUS 16 d0298TX i5 11400H/8GB/512GB/4GB GTX1650/144Hz/Win11 (64V74PA),16.1,Intel Core i5,8GB,SSD: 512GB,25490000,21490000,https://www.thegioididong.com/laptop/hp-gaming-victus-16-d0298tx-i5-64v74pa?src=osp,TheGioiDiDong
Asus,Laptop Asus VivoBook Pro 14 OLED M3401QA R7 5800H/8GB//512GB/90Hz/Win10 (KM025T),14,AMD Ryzen 7,8GB,SSD: 512GB,21990000,21490000,https://www.thegioididong.com/laptop/asus-vivobook-pro-oled-m3401qa-r7-km025t?src=osp,TheGioiDiDong
Asus,Laptop Asus TUF Gaming FX506HC i5 11400H/8GB/512GB/4GB RTX3050/144Hz/Win11 (HN144W),15.6,Intel Core i5,8GB,SSD: 512GB,23990000,20990000,https://www.thegioididong.com/laptop/asus-tuf-gaming-fx506hc-i5-hn144w?src=osp,TheGioiDiDong
Lenovo,Laptop Lenovo IdeaPad Gaming 3 15IHU6 i5 11300H/8GB/512GB/4GB GTX1650/120Hz/Win11 (82K10178VN),15.6,Intel Core i5,8GB,SSD: 512GB,20990000,20990000,https://www.thegioididong.com/laptop/lenovo-ideapad-gaming-3-15ihu6-i5-82k10178vn?src=osp,TheGioiDiDong
MSI,Laptop MSI Modern 14 B11MOU i7 1195G7/8GB/512GB/Túi/Chu?t/Win10 (618VN),14,Intel Core i7,8GB,SSD: 512GB,21490000,20990000,https://www.thegioididong.com/laptop/msi-modern-14-b11mou-i7-618vn?src=osp,TheGioiDiDong
Dell,Laptop Dell Vostro 3510 i5 1135G7/8GB/512GB/Office H&S/Win11 (7T2YC2),15.6,Intel Core i5,8GB,SSD: 512GB,20990000,20990000,https://www.thegioididong.com/laptop/dell-vostro-3510-i5-7t2yc2?src=osp,TheGioiDiDong
MSI,Laptop MSI Modern 14 B11MOU i7 1195G7/8GB/512GB/Win11 (1032VN),14,Intel Core i7,8GB,SSD: 512GB,20990000,20990000,https://www.thegioididong.com/laptop/msi-modern-14-b11mou-i7-1032vn?src=osp,TheGioiDiDong
MSI,Laptop MSI Gaming GF63 Thin 10SC i5 10500H/8GB/512GB/4GB GTX1650 Max-Q/Win10 (805VN),15.6,Intel Core i5,8GB,SSD: 512GB,20990000,20990000,https://www.thegioididong.com/laptop/msi-gaming-gf63-thin-10sc-i5-805vn?src=osp,TheGioiDiDong
HP,Laptop HP Pavilion x360 14 dy0076TU i5 1135G7/8GB/512GB/Touch/Pen/Win11 (46L94PA),14,Intel Core i5,8GB,SSD: 512GB,20990000,20990000,https://www.thegioididong.com/laptop/hp-pavilion-x360-14-dy0076tu-i5-46l94pa?src=osp,TheGioiDiDong
Asus,Laptop Asus TUF Gaming FX506HCB i5 11400H/8GB/512GB/4GB RTX3050/144Hz/Win11 (HN144W),15.6,Intel Core i5,8GB,SSD: 512GB,23990000,20990000,https://www.thegioididong.com/laptop/asus-tuf-gaming-fx506hcb-i5-hn144w?src=osp,TheGioiDiDong
Acer,Laptop Acer Swift 3 SF314 511 55QE i5 1135G7/16GB/512GB/Win11 (NX.ABNSV.003),14,Intel Core i5,16GB,SSD: 512GB,22990000,20690000,https://www.thegioididong.com/laptop/acer-swift-3-sf314-511-55qe-i5-nxabnsv003?src=osp,TheGioiDiDong
MSI,Laptop MSI Modern 14 B11SBU i5 1155G7/8GB/512GB/2GB MX450/Túi/Chu?t/Win10 (669VN),14,Intel Core i5,8GB,SSD: 512GB,20490000,20490000,https://www.thegioididong.com/laptop/msi-gaming-modern-14-b11sbu-i5-669vn?src=osp,TheGioiDiDong
MSI,Laptop MSI Modern 14 B11MOU i7 1195G7/8GB/512GB/Túi/Chu?t/Win10 (847VN),14,Intel Core i7,8GB,SSD: 512GB,20990000,20490000,https://www.thegioididong.com/laptop/msi-modern-14-b11mou-i7-847vn?src=osp,TheGioiDiDong
HP,Laptop HP ProBook 440 G8 i5 1135G7/8GB/512GB/Win10 (51X10PA),14,Intel Core i5,8GB,SSD: 512GB,20990000,20490000,https://www.thegioididong.com/laptop/hp-probook-440-g8-i5-51x10pa?src=osp,TheGioiDiDong
MSI,Laptop MSI Gaming Bravo 15 B5DD R7 5800H/8GB/512GB/4GB RX5500M/Balo/Chu?t/Win11 (278VN),15.6,AMD Ryzen 7,8GB,SSD: 512GB,20490000,20490000,https://www.thegioididong.com/laptop/msi-gaming-bravo-15-b5dd-r7-278vn?src=osp,TheGioiDiDong
Asus,Laptop Asus VivoBook 14 OLED M3401QA R7 5800H/8GB/512GB/Win11 (KM025W),14,AMD Ryzen 7,8GB,SSD: 512GB,20990000,20490000,https://www.thegioididong.com/laptop/asus-vivobook-14-oled-m3401qa-r7-km025w?src=osp,TheGioiDiDong
HP,Laptop HP 14s dq2550TU i7 1165G7/8GB/512GB/Win11 (470D5PA),14,Intel Core i7,8GB,SSD: 512GB,21190000,20390000,https://www.thegioididong.com/laptop/hp-14s-dq2550tu-i7-470d5pa?src=osp,TheGioiDiDong
Asus,Laptop Asus VivoBook A515EP i5 1135G7/8GB/512GB/2GB MX330/Win11 (BN787W),15.6,Intel Core i5,8GB,SSD: 512GB,20790000,20290000,https://www.thegioididong.com/laptop/asus-vivobook-a515ep-i5-bn787w?src=osp,TheGioiDiDong
HP,Laptop HP 15s fq2556TU i7 1165G7/8GB/512GB/Win11 (46M24PA),15.6,Intel Core i7,8GB,SSD: 512GB,20290000,20290000,https://www.thegioididong.com/laptop/hp-15s-fq2556tu-i7-1165g7-46m24pa?src=osp,TheGioiDiDong
HP,Laptop HP Pavilion 15 eg0505TX i5 1135G7/8GB/512GB/2GB MX450/Win11 (46M03PA),15.6,Intel Core i5,8GB,SSD: 512GB,20990000,20190000,https://www.thegioididong.com/laptop/hp-pavilion-15-eg0505tx-i5-46m03pa?src=osp,TheGioiDiDong
Dell,Laptop Dell Inspiron 15 3511 i5 1135G7/4GB/512GB/OfficeHS/Win11 (P112F001DBL),15.6,Intel Core i5,4GB,SSD: 512GB,19990000,19990000,https://www.thegioididong.com/laptop/dell-inspiron-15-3511-i5-p112f001dbl?src=osp,TheGioiDiDong
Asus,Laptop Asus VivoBook Flip 14 R7 TM420UA 5700U/8GB/512GB/Touch/Pen/Win11 (EC182W),14,AMD Ryzen 7,8GB,SSD: 512GB,19990000,19990000,https://www.thegioididong.com/laptop/asus-vivobook-flip-14-tm420ua-r7-ec182w?src=osp,TheGioiDiDong
HP,Laptop HP Pavilion 14 dv0535TU i5 1135G7/8GB/32GB+512GB/Win11 (4P5G4PA),14,Intel Core i5,8GB,SSD: 512GB,19790000,19790000,https://www.thegioididong.com/laptop/hp-pavilion-14-dv0535tu-i5-4p5g4pa-win11?src=osp,TheGioiDiDong
HP,Laptop HP 15s du3589TU i7 1165G7/8GB/512GB/Win11 (63P85PA),15.6,Intel Core i7,8GB,SSD: 512GB,19690000,19690000,https://www.thegioididong.com/laptop/hp-15s-du3589tu-i7-63p85pa?src=osp,TheGioiDiDong
Asus,Laptop Asus VivoBook Flip 14 TP470EA i5 1135G7/8GB/512GB/Touch/Pen/Win11 (EC347W),14,Intel Core i5,8GB,SSD: 512GB,20090000,19590000,https://www.thegioididong.com/laptop/asus-vivobook-tp470ea-i5-ec347w?src=osp,TheGioiDiDong
Dell,Laptop Dell Inspiron 15 3515 R5 3450U/8GB/256GB/Office H&S/Win11 (G6GR72),15.6,AMD Ryzen 5,8GB,SSD: 256GB,19490000,19490000,https://www.thegioididong.com/laptop/dell-inspiron-15-3515-r5-g6gr72?src=osp,TheGioiDiDong
