Brand,Name,ScreenSize,CPU,RAM,HardDisk,DefaultPrice,SalePrice,Link,Website
Asus,ASUS Gaming TUF FX506HCB-HN1138W/i5-11400H,15.6,Intel Core i5,8GB,SSD: 512GB,25999000,23399000,https://fptshop.com.vn/may-tinh-xach-tay/asus-gaming-tuf-fx506hcb-hn1138w-i5-11400h,FPTshop
Lenovo,Laptop Lenovo IdeaPad Gaming 3 15ACH6 R7 5800H/8GB/512GB/15.6”FHD/RTX 3050/Win 11,15.6,AMD Ryzen 7,8GB,SSD: 512GB,25999000,23000000,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-ideapad-gaming-3-15ach6-r7-5800h,FPTshop
Asus,"Laptop Asus TUF Gaming FX506HC-HN144W i5 11400H/8GB/512GB/15.6""FHD/RTX 3050 4GB/Win 11",15.6,Intel Core i5,8GB,SSD: 512GB,25499000,22949000,https://fptshop.com.vn/may-tinh-xach-tay/asus-tuf-gaming-fx506hc-hn144w-i5-11400h,FPTshop
Asus,Asus Zenbook UX425EA-KI429T/i5-1135G7,14,Intel Core i5,8GB,SSD: 512GB,23999000,22319000,https://fptshop.com.vn/may-tinh-xach-tay/asus-zenbook-ux425ea-ki429t-i5-1135g7,FPTshop
Asus,Asus ROG Strix Gaming G513IH-HN015W/R7-4800H,15.6,AMD Ryzen 7,8GB,SSD: 512GB,23999000,22319000,https://fptshop.com.vn/may-tinh-xach-tay/asus-rog-strix-g513ih-hn015w-r7-4800h,FPTshop
Asus,Asus Zenbook UX425EA-KI883W/i5-1135G7,14,Intel Core i5,8GB,SSD: 512GB,22999000,21999000,https://fptshop.com.vn/may-tinh-xach-tay/asus-zenbook-ux425ea-ki883w-i5-1135g7,FPTshop
Fujitsu,Fujitsu CH 9C13A1 i5 1135G7/4ZR1C39165,13.3,Intel Core i5,8GB,SSD: 512GB,25999000,21999000,https://fptshop.com.vn/may-tinh-xach-tay/fujitsu-ch-9c13a1-i5-1135g7-win-10,FPTshop
HP,HP Gaming VICTUS 16 e0175AX R5 5600H/4R0U8PA,16.1,AMD Ryzen 5,8GB,SSD: 512GB,24499000,21899000,https://fptshop.com.vn/may-tinh-xach-tay/hp-gaming-victus-16-e0175ax-r5-5600h-win-10,FPTshop
HP,MTXT HP Envy 13 ba1537TU i5-1135G7/4U6P0PA,13.3,Intel Core i5,8GB,SSD: 256GB,22899000,21899000,https://fptshop.com.vn/may-tinh-xach-tay/hp-envy-13-ba1537tu-i5-1135g7-win-11,FPTshop
Dell,Dell Vostro V3510 i5 1135G7/P112F002BBL,15.6,Intel Core i5,8GB,SSD: 512GB,22999000,21849000,https://fptshop.com.vn/may-tinh-xach-tay/dell-vostro-v3510-i5-1135g7-win-11,FPTshop
Asus,Asus Vivobook Pro M3401QA-KM025W/R7-5800H,14,AMD Ryzen 7,8GB,SSD: 512GB,21999000,21199000,https://fptshop.com.vn/may-tinh-xach-tay/asus-vivobook-pro-m3401qa-km025w-r7-5800h,FPTshop
Lenovo,Laptop Lenovo IdeaPad Gaming 3 15ACH6 R5 5600H/8GB/512GB/15.6”FHD/RTX 3050/Win 11,15.6,AMD Ryzen 5,8GB,SSD: 512GB,23999000,21100000,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-ideapad-gaming-3-15ach6-r5-5600h,FPTshop
Lenovo,"Laptop LENOVO ThinkPad E14 Gen 3  R7-5700U/8GB/512GB/14.0""FHD/Win 11",14,AMD Ryzen 7,8GB,SSD: 512GB,23499000,21100000,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-thinkpad-e14-gen-3-r7-5700u-win-11,FPTshop
Acer,Acer Swift 3 SF314-511-55QE/i5-1135G7,14,Intel Core i5,16GB,SSD: 512GB,22999000,20999000,https://fptshop.com.vn/may-tinh-xach-tay/acer-swift-3-sf314-511-55qe-i5-1135g7,FPTshop
Dell,Dell Vostro V3400 i5 1135G7/YX51W3,14,Intel Core i5,8GB,SSD: 512GB,21999000,20899000,https://fptshop.com.vn/may-tinh-xach-tay/dell-vostro-v3400-i5-1135g7-mx330-win10,FPTshop
MSI,MSI Gaming GF63 10SC 812VN i7 10750H,15.6,Intel Core i7,8GB,SSD: 512GB,22999000,20700000,https://fptshop.com.vn/may-tinh-xach-tay/msi-gaming-gf63-10sc-812vn-i7-10750h,FPTshop
HP,HP Pavilion 15 eg0506TX i5 1135G7/46M05PA,15.6,Intel Core i5,8GB,SSD: 512GB,20999000,20499000,https://fptshop.com.vn/may-tinh-xach-tay/hp-pavilion-15-eg0506tx-i5-1135g7,FPTshop
Asus,Asus Vivobook S533EQ-BN441W/i5-1135G7,15.6,Intel Core i5,8GB,SSD: 512GB,20999000,20199000,https://fptshop.com.vn/may-tinh-xach-tay/asus-vivobook-s533eq-bn441w-i5-1135g7,FPTshop
Dell,Dell Vostro V3400 i5 1135G7/YX51W2,14,Intel Core i5,8GB,SSD: 256GB,20999000,19949000,https://fptshop.com.vn/may-tinh-xach-tay/dell-vostro-v3400-i5-1135g7-mx-330,FPTshop
Dell,Dell Inspiron N7415 R5 5500U/NK,14,AMD Ryzen 5,8GB,SSD: 256GB,21499000,19899000,https://fptshop.com.vn/may-tinh-xach-tay/dell-inspiron-n7415-r5-5500u-win-11-nk,FPTshop
MSI,MTXT MSI Gaming Bravo 15 B5DD-270VN R5-5600H,15.6,AMD Ryzen 5,8GB,SSD: 512GB,21999000,19800000,https://fptshop.com.vn/may-tinh-xach-tay/msi-gaming-bravo-15-b5dd-270vn-r5-5600h,FPTshop
MSI,MTXT MSI Modern 14 B11MOU-1031VN i7-1195G7,14,Intel Core i7,8GB,SSD: 512GB,21999000,19800000,https://fptshop.com.vn/may-tinh-xach-tay/msi-modern-14-b11mou-1031vn-i7-1195g7,FPTshop
Lenovo,Lenovo E14 Gen 2 i5 1135G7/20TA00JJVN,14,Intel Core i5,8GB,SSD: 512GB,21899000,19700000,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-thinkpad-e14-gen-2-i5-1135g7,FPTshop
Acer,Acer Swift 3 SF314-43-R4X3/R5-5500U,14,AMD Ryzen 5,16GB,SSD: 512GB,20999000,19399000,https://fptshop.com.vn/may-tinh-xach-tay/acer-swift-3-sf314-43-r4x3-r5-5500u,FPTshop
Asus,Asus Vivobook Pro M3401QA-KM006W/R5-5600H,14,AMD Ryzen 5,8GB,SSD: 512GB,19999000,19199000,https://fptshop.com.vn/may-tinh-xach-tay/asus-vivobook-pro-m3401qa-km006w-r5-5600h,FPTshop
Dell,Dell Inspiron N3511 i5 1135G7/P112F001DBL,15.6,Intel Core i5,4GB,SSD: 512GB,19999000,19199000,https://fptshop.com.vn/may-tinh-xach-tay/dell-inspiron-n3511-i5-1135g7-win-11,FPTshop
Asus,"Laptop Asus Vivobook Flip TP470EA-EC347W i5 1135G7/8GB/512GB/14.0""FHD Touch/Win 11",14,Intel Core i5,8GB,SSD: 512GB,20099000,19099000,https://fptshop.com.vn/may-tinh-xach-tay/asus-vivobook-flip-tp470ea-ec347w-i5-1135g7,FPTshop
MSI,MSI Gaming GF63 10SC 804VN i5 10500H,15.6,Intel Core i5,8GB,SSD: 512GB,20999000,18900000,https://fptshop.com.vn/may-tinh-xach-tay/msi-gaming-gf63-10sc-804vn-i5-10500h,FPTshop
Asus,Asus Vivobook S533EA-BN462W/i5-1135G7,15.6,Intel Core i5,8GB,SSD: 512GB,19499000,18899000,https://fptshop.com.vn/may-tinh-xach-tay/asus-vivobook-s533ea-bn462w-i5-1135g7,FPTshop
Acer,Acer Aspire Gaming A715-42G-R1SB/R5-5500U,15.6,AMD Ryzen 5,8GB,SSD: 256GB,20999000,18689000,https://fptshop.com.vn/may-tinh-xach-tay/acer-aspire-gaming-a715-42g-r1sb-r5-5500u,FPTshop
HP,HP Pavilion 14-dv1033TU i5 1155G7/5Z9U8PA,14,Intel Core i5,8GB,SSD: 256GB,18999000,18499000,https://fptshop.com.vn/may-tinh-xach-tay/hp-pavilion-14-dv1033tu-i5-1155g7,FPTshop
HP,HP Pavilion 15-eg0539TU i5-1135G7/4P5G6PA,15.6,Intel Core i5,8GB,SSD: 512GB,18999000,18499000,https://fptshop.com.vn/may-tinh-xach-tay/hp-pavilion-15-eg0539tu-i5-1135g7-win-11,FPTshop
