Brand,Name,ScreenSize,CPU,RAM,HardDisk,DefaultPrice,SalePrice,Link,Website
HP,"Laptop HP 240 G8 i5 1135G7/8GB/512GB/14.0""HD/Win 10 - B<U+1EA1>c",14,Intel Core i5,8GB,SSD: 512GB,17999000,17999000,https://sendo.vn/laptop-hp-240-g8-i5-1135g78gb512gb140hdwin-10-bac-70938463.html,Sendo
Dell,Laptop Dell Vostro V3510 i5 1135G7/8GB/512GB/15.6FHD/MX350 2GB/Win 11+Office HS21 - Ðen,15.6,Intel Core i5,8GB,SSD: 512GB,22999000,22999000,https://sendo.vn/laptop-dell-vostro-v3510-i5-1135g78gb512gb156fhdmx350-2gbwin-11-office-hs21-den-70798057.html,Sendo
Dell,"Laptop Dell Inspiron N3511 i5 1135G7/4GB/512GB/15.6""FHD/Win 11+Office HS21 - Ðen",15.6,Intel Core i5,4GB,SSD: 512GB,19999000,19999000,https://sendo.vn/laptop-dell-inspiron-n3511-i5-1135g74gb512gb156fhdwin-11-office-hs21-den-70798032.html,Sendo
Acer,Laptop Acer Nitro Gaming AN515-45-R6EV R5 5600H/8GB/512GB SSD/GTX1650 4GB/Win11 - Ðen,15.6,AMD Ryzen 5,8GB,SSD: 512GB,23999000,23999000,https://sendo.vn/laptop-acer-nitro-gaming-an515-45-r6ev-r5-5600h8gb512gb-ssdgtx1650-4gbwin11-den-70797989.html,Sendo
Asus,Laptop Asus Vivobook  X515EA-BQ993W i5 1135G7/8GB/512GB SSD/Win11 - B<U+1EA1>c,15.6,Intel Core i5,8GB,SSD: 512GB,17999000,17999000,https://sendo.vn/laptop-asus-vivobook-x515ea-bq993w-i5-1135g78gb512gb-ssdwin11-bac-70579341.html,Sendo
Dell,"Laptop Dell Gaming G15 5511 i5 11400H/8GB/256GB/15.6""FHD/RTX3050 4GB/Win 11 - Xám",15.6,Intel Core i5,8GB,SSD: 256GB,27499000,27499000,https://sendo.vn/laptop-dell-gaming-g15-5511-i5-11400h8gb256gb156fhdrtx3050-4gbwin-11-xam-70428236.html,Sendo
MSI,"Laptop MSI Modern 15 A5M 235VN R7 5700U/8GB/512GB/15.6""FHD/Win 11 - Xám",15.6,AMD Ryzen 7,8GB,SSD: 512GB,19999000,19999000,https://sendo.vn/laptop-msi-modern-15-a5m-235vn-r7-5700u8gb512gb156fhdwin-11-xam-70091754.html,Sendo
MSI,"Laptop MSI Modern 15 A5M 234VN R5 5500U/8GB/512GB/15.6""FHD/Win 11 - Xám",15.6,AMD Ryzen 5,8GB,SSD: 512GB,17999000,17999000,https://sendo.vn/laptop-msi-modern-15-a5m-234vn-r5-5500u8gb512gb156fhdwin-11-xam-69989160.html,Sendo
Dell,"Laptop Dell Vostro V3510 i3 1115G4/8GB/256GB/15.6""FHD/8G/Win 11+Office HS21 - Ðen",15.6,Intel Core i3,8GB,SSD: 256GB,15499000,15499000,https://sendo.vn/laptop-dell-vostro-v3510-i3-1115g48gb256gb156fhd8gwin-11-office-hs21-den-69879059.html,Sendo
Apple,"MacBook Pro 16"" 2021 M1 Pro 1TB - B<U+1EA1>c",16.2,Apple M1 Pro,16GB,SSD: 1TB,70990000,70990000,https://sendo.vn/macbook-pro-16-2021-m1-pro-1tb-bac-69695425.html,Sendo
Apple,"MacBook Pro 14"" 2021 M1 Pro 512GB - B<U+1EA1>c",14,Apple M1 Pro,16GB,SSD: 512GB,52990000,52990000,https://sendo.vn/macbook-pro-14-2021-m1-pro-512gb-bac-69695421.html,Sendo
Dell,"Laptop Dell Inspiron 15 N3511 i3 1115G4/4GB/256GB/15.6""FHD/Win 11+Office HS 21 - Ðen",15.6,Intel Core i3,4GB,SSD: 256GB,15299000,15299000,https://sendo.vn/laptop-dell-inspiron-15-n3511-i3-1115g44gb256gb156fhdwin-11-office-hs-21-den-69652091.html,Sendo
HP,Laptop HP 15s-fq2558TU i7 1165G7/8GB/512GB/15.6''HD/Win 11 - B<U+1EA1>c,15.6,Intel Core i7,8GB,SSD: 512GB,19299000,19299000,https://sendo.vn/laptop-hp-15s-fq2558tu-i7-1165g78gb512gb156hdwin-11-bac-69652089.html,Sendo
Dell,"Laptop Dell Vostro V3400 C734G i5 1135G7/8GB/256GB+1TB/14.0""FHD/Win 10 Pro_NK - Ðen",14,Intel Core i5,4GB,HDD: 1TB + SSD: 256GB,19599000,19599000,https://sendo.vn/laptop-dell-vostro-v3400-c734g-i5-1135g78gb256gb-1tb140fhdwin-10-pro-nk-den-69652088.html,Sendo
Asus,Laptop Asus TUF Gaming FX516PM-HN002W i7 11370H/8GB/512GB SSD/ RTX3060 6GB/Win11 - Ðen,15.6,Intel Core i7,8GB,SSD: 512GB,32999000,32999000,https://sendo.vn/laptop-asus-tuf-gaming-fx516pm-hn002w-i7-11370h8gb512gb-ssd-rtx3060-6gbwin11-den-69652086.html,Sendo
HP,"Laptop HP 245 G8/R3 5300U/8GB/512GB/14""HD/Win 10 - B<U+1EA1>c",14,AMD Ryzen 3,8GB,SSD: 512GB,13299000,13299000,https://sendo.vn/laptop-hp-245-g8r3-5300u8gb512gb14hdwin-10-bac-69652085.html,Sendo
Dell,"Laptop Vostro V3400 i3 1115G4/8GB/256GB/14.0""FHD/Win 11+ Office Home&Student 21 - Ðen",14,Intel Core i3,8GB,SSD: 256GB,15999000,15999000,https://sendo.vn/laptop-vostro-v3400-i3-1115g48gb256gb140fhdwin-11-office-home-student-21-den-69461480.html,Sendo
Acer,Laptop Acer Nitro Gaming AN515-57-720A i7 11800H/8GB/512GB SSD/Nvidia RTX3050Ti 4GB/Win11 - Ðen,15.6,Intel Core i7,8GB,SSD: 512GB,30499000,30499000,https://sendo.vn/laptop-acer-nitro-gaming-an515-57-720a-i7-11800h8gb512gb-ssdnvidia-rtx3050ti-4gbwin11-den-68218456.html,Sendo
Lenovo,Laptop Lenovo IdeaPad Slim 3 15ADA05 R5 3500U/8GB/512GB SSD/15.6HD Touch/Win 10 - Xám,15.6,AMD Ryzen 5,8GB,SSD: 512GB,14499000,14499000,https://sendo.vn/laptop-lenovo-ideapad-slim-3-15ada05-r5-3500u8gb512gb-ssd156hd-touchwin-10-xam-68183869.html,Sendo
HP,"Laptop HP 15s fq2561TU i5 1135G7/8GB/512GB/15.6""HD/Win 11 - B<U+1EA1>c",15.6,Intel Core i5,8GB,SSD: 512GB,16999000,16999000,https://sendo.vn/laptop-hp-15s-fq2561tu-i5-1135g78gb512gb156hdwin-11-bac-68153100.html,Sendo
Asus,Laptop Asus Vivobook X515MA-BR478W N4020/4GB/256GB SSD/Win11 - B<U+1EA1>c,15.6,Intel Celeron,4GB,SSD: 256GB,8699000,8699000,https://sendo.vn/laptop-asus-vivobook-x515ma-br478w-n40204gb256gb-ssdwin11-bac-68133568.html,Sendo
Asus,Laptop Asus Vivobook X515FA-EJ007T i3 10110U/8GB/256GB SSD/Win10 - Xám,15.6,Intel Core i3,8GB,SSD: 256GB,13199000,13199000,https://sendo.vn/laptop-asus-vivobook-x515fa-ej007t-i3-10110u8gb256gb-ssdwin10-xam-68133566.html,Sendo
Acer,Laptop Acer Swift 3 SF314-43-R4X3 R5 5500U/16GB/512GB SSD/Win11 - B<U+1EA1>c,14,AMD Ryzen 5,16GB,SSD: 512GB,20999000,20999000,https://sendo.vn/laptop-acer-swift-3-sf314-43-r4x3-r5-5500u16gb512gb-ssdwin11-bac-68133564.html,Sendo
Asus,"Laptop Asus Vivobook A515EA-L11970W i5 1135G7/8GB/512GB SSD/15.6"" OLED/Win11 - B<U+1EA1>c",15.6,Intel Core i5,8GB,SSD: 512GB,19999000,19999000,https://sendo.vn/laptop-asus-vivobook-a515ea-l11970w-i5-1135g78gb512gb-ssd156-oledwin11-bac-68011581.html,Sendo
Asus,Laptop ASUS Gaming TUF FX506HCB-HN1138W i5 11400H/8GB/512GB SSD/Nvidia RTX3050_4GB/Win11 - Xám,15.6,Intel Core i5,8GB,SSD: 512GB,25999000,25999000,https://sendo.vn/laptop-asus-gaming-tuf-fx506hcb-hn1138w-i5-11400h8gb512gb-ssdnvidia-rtx3050-4gbwin11-xam-68011579.html,Sendo
Acer,Laptop Acer Aspire Gaming A715-42G-R05G R5 5500U/8GB/512GB SSD/Nvidia GTX1650 4GB/Win11 - Ðen,15.6,AMD Ryzen 5,8GB,SSD: 512GB,21999000,21999000,https://sendo.vn/laptop-acer-aspire-gaming-a715-42g-r05g-r5-5500u8gb512gb-ssdnvidia-gtx1650-4gbwin11-den-67680544.html,Sendo
Dell,"Laptop Dell Vostro V3510 i5 1135G7/8GB/512GB/15.6""FHD/Win 10+Office Home&Student - Ðen",15.6,Intel Core i5,8GB,SSD: 512GB,20999000,20999000,https://sendo.vn/laptop-dell-vostro-v3510-i5-1135g78gb512gb156fhdwin-10-office-home-student-den-67680543.html,Sendo
Dell,"Laptop Dell Inspiron N3510 N4020/4GB/128GB/15.6""HD/Intel HD/Win 10/91K5_NK - Ðen",15.6,Intel Celeron,4GB,SSD: 128GB,10699000,10699000,https://sendo.vn/laptop-dell-inspiron-n3510-n40204gb128gb156hdintel-hdwin-1091k5-nk-den-61416426.html,Sendo
MSI,"Laptop MSI Modern 14 B11MOU 852VN i5 1155G7/8GB/512GB/14""FHD/Win 10 - Xám",14,Intel Core i5,8GB,SSD: 512GB,18799000,18799000,https://sendo.vn/laptop-msi-modern-14-b11mou-852vn-i5-1155g78gb512gb14fhdwin-10-xam-56544377.html,Sendo
MSI,"Laptop MSI Modern 14 B11MOU 850VN i3 1115G4/8GB/256GB/14""FHD/Win 10 - Xám",14,Intel Core i3,8GB,SSD: 256GB,14699000,14699000,https://sendo.vn/laptop-msi-modern-14-b11mou-850vn-i3-1115g48gb256gb14fhdwin-10-xam-52656116.html,Sendo
HP,"Laptop HP Pavilion 15 eg0506TX i5 1135G7/ 8GB/512GB/15.6""FHD/MX 450 2GB/Win 11 - B<U+1EA1>c",15.6,Intel Core i5,8GB,SSD: 512GB,20999000,20999000,https://sendo.vn/laptop-hp-pavilion-15-eg0506tx-i5-1135g7-8gb512gb156fhdmx-450-2gbwin-11-bac-52524077.html,Sendo
HP,"Laptop HP 15s du1105TU i3 10110U/4GB/256GB/15.6""HD/Win 11 - B<U+1EA1>c",15.6,Intel Core i3,4GB,SSD: 256GB,12499000,12499000,https://sendo.vn/laptop-hp-15s-du1105tu-i3-10110u4gb256gb156hdwin-11-bac-51943233.html,Sendo
Dell,"Laptop Dell Inspiron N3505 R5 3450U/8GB/256GB/15.6""FHD Touch/AMD Radeon Vega 8/Win 10/NK - Ðen",15.6,AMD Ryzen 5,8GB,SSD: 256GB,17999000,17999000,https://sendo.vn/laptop-dell-inspiron-n3505-r5-3450u8gb256gb156fhd-touchamd-radeon-vega-8win-10nk-den-51943227.html,Sendo
Dell,"Laptop Dell Inspiron N3510 Pentium N5030/4GB/128GB/15.6""HD/Intel HD/Win 10/NK - Ðen",15.6,Intel Pentium,4GB,SSD: 128GB,11299000,11299000,https://sendo.vn/laptop-dell-inspiron-n3510-pentium-n50304gb128gb156hdintel-hdwin-10nk-den-51915847.html,Sendo
HP,"HP Pavilion 14 dv0534TU i7 1165G7/8G/512G SSD/Iris Xe Graphics/14""FHD/Win 11 - Vàng",14,Intel Core i7,8GB,SSD: 512GB,22499000,22499000,https://sendo.vn/hp-pavilion-14-dv0534tu-i7-1165g78g512g-ssdiris-xe-graphics14fhdwin-11-vang-51915845.html,Sendo
HP,"Laptop HP 240 G8 i3 1005G1/8GB/512GB/14.0""HD/Win 10 - B<U+1EA1>c",14,Intel Core i3,8GB,SSD: 512GB,14199000,14199000,https://sendo.vn/laptop-hp-240-g8-i3-1005g18gb512gb140hdwin-10-bac-51884097.html,Sendo
Microsoft,"Microsoft Surface Laptop Go i5 1035G1/8GB/256GB/12.4"" Touch/Win10 - B<U+1EA1>c",12.4,Intel Core i5,8GB,SSD: 256GB,23990000,23990000,https://sendo.vn/microsoft-surface-laptop-go-i5-1035g18gb256gb124-touchwin10-bac-51824456.html,Sendo
Microsoft,"Microsoft Surface Laptop Go i5 1035G1/8GB/128GB/12.4"" Touch/Win10 - Vàng",12.4,Intel Core i5,8GB,SSD: 128GB,18999000,18999000,https://sendo.vn/microsoft-surface-laptop-go-i5-1035g18gb128gb124-touchwin10-vang-51824455.html,Sendo
Microsoft,"Microsoft Surface Laptop Go i5 1035G1/8GB/128GB/12.4"" Touch/Win10 - B<U+1EA1>c",12.4,Intel Core i5,8GB,SSD: 128GB,18999000,18999000,https://sendo.vn/microsoft-surface-laptop-go-i5-1035g18gb128gb124-touchwin10-bac-51824454.html,Sendo
Microsoft,"Microsoft Surface Laptop Go i5 1035G1/8GB/128GB/12.4"" Touch/Win10 - Xanh",12.4,Intel Core i5,8GB,SSD: 128GB,18999000,18999000,https://sendo.vn/microsoft-surface-laptop-go-i5-1035g18gb128gb124-touchwin10-xanh-51824453.html,Sendo
Acer,Laptop Acer Nitro Gaming AN515-57-54MV i5 11400H/8GB/512GB SSD/RTX 3050 4GB/Win11 - Ðen,15.6,Intel Core i5,8GB,SSD: 512GB,26499000,26499000,https://sendo.vn/laptop-acer-nitro-gaming-an515-57-54mv-i5-11400h8gb512gb-ssdrtx-3050-4gbwin11-den-51791287.html,Sendo
HP,"Laptop HP Gaming VICTUS 16 e0175AX R5 5600H/ 8GB/512GB/ RTX 3050 4GB/16.1"" FHD/Win 10 - Xám",16.1,AMD Ryzen 5,8GB,SSD: 512GB,24499000,24499000,https://sendo.vn/laptop-hp-gaming-victus-16-e0175ax-r5-5600h-8gb512gb-rtx-3050-4gb161-fhdwin-10-xam-50510473.html,Sendo
Gigabyte,"Laptop Gigabyte Gaming G5 MD i5 11400H/16GB/ 512GB/15.6""FHD/RTX 3050Ti 4GB/Win 10 - Ðen",15.6,Intel Core i5,16GB,SSD: 512GB,29999000,29999000,https://sendo.vn/laptop-gigabyte-gaming-g5-md-i5-11400h16gb-512gb156fhdrtx-3050ti-4gbwin-10-den-50510472.html,Sendo
Asus,Laptop Asus Vivobook X515EP-BQ189T i5 1135G7/ 8GB/512GB SSD/Nvidia MX330 2GB/Win10 - B<U+1EA1>c,15.6,Intel Core i5,8GB,SSD: 512GB,18999000,18999000,https://sendo.vn/laptop-asus-vivobook-x515ep-bq189t-i5-1135g7-8gb512gb-ssdnvidia-mx330-2gbwin10-bac-50238296.html,Sendo
HP,"Laptop HP Pavilion 15 eg0540TU i5 1135G7/8GB/256GB/15.6""FHD/Win 10 - B<U+1EA1>c",15.6,Intel Core i5,8GB,SSD: 256GB,17999000,17999000,https://sendo.vn/laptop-hp-pavilion-15-eg0540tu-i5-1135g78gb256gb156fhdwin-10-bac-48439770.html,Sendo
HP,"Laptop HP Pavilion 15 eg0539TU i5 1135G7/8GB/512GB/15.6""FHD/Win 10 - B<U+1EA1>c",15.6,Intel Core i5,8GB,SSD: 512GB,18999000,18999000,https://sendo.vn/laptop-hp-pavilion-15-eg0539tu-i5-1135g78gb512gb156fhdwin-10-bac-48359648.html,Sendo
Asus,Laptop Asus TUF Gaming FX506LH HN002T i5 10300H/8GB/512GB SSD/GTX1650 4GB/Win10 - Xám,15.6,Intel Core i5,8GB,SSD: 512GB,20999000,20999000,https://sendo.vn/laptop-asus-tuf-gaming-fx506lh-hn002t-i5-10300h8gb512gb-ssdgtx1650-4gbwin10-xam-48286283.html,Sendo
Acer,Laptop Acer Nitro Gaming AN515 57 74NU i7 11800H/8GB/512GB SSD/RTX 3050Ti 4GB/Win10 - Ðen,15.6,Intel Core i7,8GB,SSD: 512GB,29999000,29999000,https://sendo.vn/laptop-acer-nitro-gaming-an515-57-74nu-i7-11800h8gb512gb-ssdrtx-3050ti-4gbwin10-den-46762361.html,Sendo
Apple,"MacBook Air 13"" 2020 M1 16GB/512GB - Vàng",13.3,Apple M1,16GB,SSD: 512GB,39499000,39499000,https://sendo.vn/macbook-air-13-2020-m1-16gb512gb-vang-42390389.html,Sendo
Apple,"MacBook Pro 13"" 2020 Touch Bar M1 16GB/256GB - Xám",13.3,Apple M1,16GB,SSD: 256GB,39999000,39999000,https://sendo.vn/macbook-pro-13-2020-touch-bar-m1-16gb256gb-xam-40733701.html,Sendo
Apple,"MacBook Pro 13"" 2020 Touch Bar M1 256GB - B<U+1EA1>c",13.3,Apple M1,8GB,SSD: 256GB,34999000,34999000,https://sendo.vn/macbook-pro-13-2020-touch-bar-m1-256gb-bac-38802833.html,Sendo
Apple,"MacBook Air 13"" 2020 M1 256GB - B<U+1EA1>c",13.3,Apple M1,8GB,SSD: 256GB,28999000,28999000,https://sendo.vn/macbook-air-13-2020-m1-256gb-bac-38802817.html,Sendo
Apple,"MacBook Air 13"" 2020 M1 256GB - Xám",13.3,Apple M1,8GB,SSD: 256GB,28999000,28999000,https://sendo.vn/macbook-air-13-2020-m1-256gb-xam-38802810.html,Sendo
Great Asia,"Laptop m<U+1EDB>i 2021 chính hãng Great Asia 14.1inch Windows 10, Ram 6GB, Rom 64GB",14.1,Intel Celeron,6GB,SSD: 128GB,7000000,7000000,https://sendo.vn/laptop-moi-2021-chinh-hang-great-asia-141inch-windows-10-ram-6gb-rom-64gb-57788690.html,Sendo
Asus,Laptop Asus S430FA-EB074T-Vàng - CHÍNH HÃNG,14,Intel Core i5,4GB,HDD: 1TB,13990000,13990000,https://sendo.vn/laptop-asus-s430fa-eb074t-vang-chinh-hang-31972513.html,Sendo
Apple,"MacBook Pro 13"" 2020 Touch Bar M1 16GB/512GB - Xám",13.3,Apple M1,16GB,SSD: 512GB,44999000,41999000,https://sendo.vn/macbook-pro-13-2020-touch-bar-m1-16gb512gb-xam-73216947.html,Sendo
Asus,Laptop Asus Vivobook D515DA-EJ845T R3 3250U/4GB/512GB SSD/Win10 - B<U+1EA1>c,15.6,AMD Ryzen 3,4GB,SSD: 512GB,12999000,11999000,https://sendo.vn/laptop-asus-vivobook-d515da-ej845t-r3-3250u4gb512gb-ssdwin10-bac-73284143.html,Sendo
Dell,"Laptop Vostro V3400 i3 1115G4/8GB/256GB/14.0""FHD/Win 11+ Office Home&Student 21 - Ðen",14,Intel Core i3,8GB,SSD: 256GB,15999000,15359000,https://sendo.vn/laptop-vostro-v3400-i3-1115g48gb256gb140fhdwin-11-office-home-student-21-den-73216832.html,Sendo
Asus,"Laptop Asus Zenbook Flip UX363EA-HP726W i5 1135G7/8GB/512GB SSD/13.3"" OLED Touch/Win11 - Ðen",13.3,Intel Core i5,8GB,SSD: 512GB,25999000,24999000,https://sendo.vn/laptop-asus-zenbook-flip-ux363ea-hp726w-i5-1135g78gb512gb-ssd133-oled-touchwin11-den-73216827.html,Sendo
HP,"Laptop HP 15s du1105TU i3 10110U/4GB/256GB/15.6""HD/Win 11 - B<U+1EA1>c",15.6,Intel Core i3,4GB,SSD: 256GB,12499000,11999000,https://sendo.vn/laptop-hp-15s-du1105tu-i3-10110u4gb256gb156hdwin-11-bac-73216820.html,Sendo
Acer,Laptop Acer Aspire Gaming A715-42G-R05G R5 5500U/8GB/512GB SSD/Nvidia GTX1650 4GB/Win11 - Ðen,15.6,AMD Ryzen 5,8GB,SSD: 512GB,21999000,19799000,https://sendo.vn/laptop-acer-aspire-gaming-a715-42g-r05g-r5-5500u8gb512gb-ssdnvidia-gtx1650-4gbwin11-den-73214663.html,Sendo
HP,"Laptop HP 245 G8 R5 5500U/8GB/512GB/14""FHD/Win 11 - B<U+1EA1>c",14,AMD Ryzen 5,8GB,SSD: 512GB,16699000,16199000,https://sendo.vn/laptop-hp-245-g8-r5-5500u8gb512gb14fhdwin-11-bac-73178597.html,Sendo
Asus,"Laptop Asus Zenbook UX425EA-KI883W i5 1135G7/8GB/512GB SSD/14"" FHD/Win11 - Tím",14,Intel Core i5,8GB,SSD: 512GB,22999000,21999000,https://sendo.vn/laptop-asus-zenbook-ux425ea-ki883w-i5-1135g78gb512gb-ssd14-fhdwin11-tim-73178579.html,Sendo
Dell,"Laptop Dell Gaming Alienware M15 R6 i7 11800H/32GB/1TB/RTX 3070 8GB/15.6""QHD/Win 11 - Ðen",15.6,Apple M1,32GB,SSD: 1TB,66499000,63179000,https://sendo.vn/laptop-dell-gaming-alienware-m15-r6-i7-11800h32gb1tbrtx-3070-8gb156qhdwin-11-den-73178571.html,Sendo
Asus,"Laptop Asus Vivobook Pro M3500QC-L1388W R5 5600H/16GB/512GB SSD/15.6"" OLED/Nvidia RTX 3050 4GB/Win11 - B<U+1EA1>c",15.6,AMD Ryzen 5,16GB,SSD: 512GB,27599000,26599000,https://sendo.vn/laptop-asus-vivobook-pro-m3500qc-l1388w-r5-5600h16gb512gb-ssd156-olednvidia-rtx-3050-4gbwin11-bac-73178566.html,Sendo
Lenovo,"Laptop Lenovo ThinkPad E15 Gen 3 R5 5500U/8GB/512GB/15.6""FHD/Win 11 - Ðen",15.6,AMD Ryzen 5,8GB,SSD: 512GB,20199000,18200000,https://sendo.vn/laptop-lenovo-thinkpad-e15-gen-3-r5-5500u8gb512gb156fhdwin-11-den-73178564.html,Sendo
HP,"Laptop HP Envy x360 13-bd0530TU i5 1135G7/8GB/512GB/13.3""FHD Touch/Bút/Win 11 - Vàng",13.3,Intel Core i5,8GB,SSD: 256GB,26299000,25299000,https://sendo.vn/laptop-hp-envy-x360-13-bd0530tu-i5-1135g78gb512gb133fhd-touchbutwin-11-vang-73178558.html,Sendo
HP,"Laptop HP Pavilion x360 14-dy0076TU i5 1135G7/8GB/512GB/14.0""FHD Touch/Bút/Win 11 - Vàng",14,Intel Core i5,8GB,SSD: 512GB,20999000,20499000,https://sendo.vn/laptop-hp-pavilion-x360-14-dy0076tu-i5-1135g78gb512gb140fhd-touchbutwin-11-vang-73178554.html,Sendo
Asus,Laptop Asus ROG Strix Gaming G513IH-HN015W R7 4800H/8GB/512GB SSD/Nvidia GTX1650 4GB/Win11 - Xám,15.6,AMD Ryzen 7,8GB,SSD: 512GB,23999000,22319000,https://sendo.vn/laptop-asus-rog-strix-gaming-g513ih-hn015w-r7-4800h8gb512gb-ssdnvidia-gtx1650-4gbwin11-xam-73178553.html,Sendo
HP,"Laptop HP Envy 13 ba1536TU i5 1135G7/8GB/512GB/13.3""FHD/Win 11 - Vàng",13.3,Intel Core i5,8GB,SSD: 512GB,23999000,22999000,https://sendo.vn/laptop-hp-envy-13-ba1536tu-i5-1135g78gb512gb133fhdwin-11-vang-73178518.html,Sendo
HP,"Laptop HP Envy x360 13 bd0528TU i7 1165G7/8GB/512GB/13.3""FHD Touch/Bút/Win 11 - Vàng",13.3,Intel Core i7,8GB,SSD: 512GB,29999000,29999000,https://sendo.vn/laptop-hp-envy-x360-13-bd0528tu-i7-1165g78gb512gb133fhd-touchbutwin-11-vang-73178516.html,Sendo
HP,"Laptop HP Envy x360 13-bd0531TU i5 1135G7/8GB/256GB/13.3""FHD Touch/Bút/Win 11 - Vàng",13.3,Intel Core i5,8GB,SSD: 256GB,24999000,23999000,https://sendo.vn/laptop-hp-envy-x360-13-bd0531tu-i5-1135g78gb256gb133fhd-touchbutwin-11-vang-73178513.html,Sendo
HP,"Laptop HP VICTUS 16-e0179AX R5 5600H/8GB/16.1""FHD/RTX 3050Ti 4GB/Win 11 - Ðen",16.1,AMD Ryzen 5,8GB,SSD: 512GB,26499000,23589000,https://sendo.vn/laptop-hp-victus-16-e0179ax-r5-5600h8gb161fhdrtx-3050ti-4gbwin-11-den-73178504.html,Sendo
Acer,Laptop Acer Triton Gaming PT516-51S-733T i7 11800H/32GB/1TB SSD/16'' 165Hz/Nvidia RTX3060 6GB/Win10 - Xám,16,Intel Core i7,32GB,SSD: 1TB,59999000,53999000,https://sendo.vn/laptop-acer-triton-gaming-pt516-51s-733t-i7-11800h32gb1tb-ssd16-165hznvidia-rtx3060-6gbwin10-xam-73178494.html,Sendo
Acer,Laptop Acer Aspire 3 A315-57G-573F i5 1035G1/8GB/512GB SSD/Nvidia GeForce MX330 2GB/Win11 - Ðen,15.6,Intel Core i5,8GB,SSD: 512GB,16999000,15299000,https://sendo.vn/laptop-acer-aspire-3-a315-57g-573f-i5-1035g18gb512gb-ssdnvidia-geforce-mx330-2gbwin11-den-73178489.html,Sendo
MSI,"Laptop MSI Modern 14 B11MOU-1028VN i3 1115G4/8GB/256GB/14""FHD/Win11 - Xám",14,Intel Core i3,8GB,SSD: 256GB,14499000,13000000,https://sendo.vn/laptop-msi-modern-14-b11mou-1028vn-i3-1115g48gb256gb14fhdwin11-xam-73178461.html,Sendo
Asus,Laptop Asus Zenbook UX325EA-KG656W i5 1135G7/8GB/512GB SSD/13.3''FHD OLED/Win11 - Xám,13.3,Intel Core i5,8GB,SSD: 512GB,23499000,22499000,https://sendo.vn/laptop-asus-zenbook-ux325ea-kg656w-i5-1135g78gb512gb-ssd133fhd-oledwin11-xam-73178456.html,Sendo
Dell,"Laptop Dell Inspiron N7501 i5 10300H/8GB/256GB/15.6""FHD/Win 11/NK - B<U+1EA1>c",15.6,Intel Core i5,8GB,SSD: 256GB,22499000,20799000,https://sendo.vn/laptop-dell-inspiron-n7501-i5-10300h8gb256gb156fhdwin-11nk-bac-73178452.html,Sendo
Dell,"Laptop Dell Inspiron N7415 R5 5500U/8GB/256GB/14""FHD Touch/Win 11_NK - Xanh",14,AMD Ryzen 5,8GB,SSD: 256GB,21499000,19899000,https://sendo.vn/laptop-dell-inspiron-n7415-r5-5500u8gb256gb14fhd-touchwin-11-nk-xanh-73178449.html,Sendo
Lenovo,Laptop Lenovo IdeaPad Slim 3 15ALC6 R3 5300U/8GB/512GB/15.6''FHD/Win 11 - Xám,15.6,AMD Ryzen 3,8GB,SSD: 512GB,14499000,12000000,https://sendo.vn/laptop-lenovo-ideapad-slim-3-15alc6-r3-5300u8gb512gb156fhdwin-11-xam-73178433.html,Sendo
MSI,"Laptop MSI Gaming GF63 10SC 812VN i7 10750H/8GB/512GB/15.6""FHD/GTX 1650 4GB_Win 10 - Ðen",15.6,Intel Core i7,8GB,SSD: 512GB,22999000,20700000,https://sendo.vn/laptop-msi-gaming-gf63-10sc-812vn-i7-10750h8gb512gb156fhdgtx-1650-4gb-win-10-den-73178423.html,Sendo
Asus,Laptop Asus Vivobook A415EA-EB1471W i5 1135G7/8GB/512GB SSD/Win 11 - B<U+1EA1>c,14,Intel Core i5,8GB,SSD: 512GB,18799000,17999000,https://sendo.vn/laptop-asus-vivobook-a415ea-eb1471w-i5-1135g78gb512gb-ssdwin-11-bac-73178390.html,Sendo
Dell,"Laptop Dell Latitude L3420CTO i3 1115G4/4GB/256G/14""HD/Win 11 - Ðen",14,Intel Core i3,4GB,SSD: 256GB,15999000,14999000,https://sendo.vn/laptop-dell-latitude-l3420cto-i3-1115g44gb256g14hdwin-11-den-73178381.html,Sendo
Dell,Laptop Dell Vostro V3510 i5 1135G7/8GB/512GB/15.6FHD/MX350 2GB/Win 11+Office HS21 - Ðen,15.6,Intel Core i5,8GB,SSD: 512GB,22999000,21849000,https://sendo.vn/laptop-dell-vostro-v3510-i5-1135g78gb512gb156fhdmx350-2gbwin-11-office-hs21-den-73178380.html,Sendo
Acer,Laptop Acer Travel Mate B3 TMB311-31-P49D Pentium N5030/4GB/256GB SSD/11.6'' HD/Win11 - Ðen,11.6,Intel Pentium,4GB,SSD: 256GB,10999000,8499000,https://sendo.vn/laptop-acer-travel-mate-b3-tmb311-31-p49d-pentium-n50304gb256gb-ssd116-hdwin11-den-73178365.html,Sendo
Lenovo,Laptop Lenovo ThinkBook 15 G2 ITL i7 1165G7/8GB/512GB/MX450 2GB/Win 11 - Xám,15.6,Intel Core i7,8GB,SSD: 512GB,26199000,23600000,https://sendo.vn/laptop-lenovo-thinkbook-15-g2-itl-i7-1165g78gb512gbmx450-2gbwin-11-xam-73178350.html,Sendo
